"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.309015292E0,7.155569916E0,3.329077148E-1,4.179009705E0,8.293197844E0
2.319056292E0,7.934550018E0,-5.867797852E-2,3.488196259E0,8.667643292E0
2.329097292E0,1.775248352E1,1.347198486E-1,1.989138565E1,2.666150865E1
2.339137292E0,1.385893021E1,1.444496155E-1,1.452773941E1,2.007849657E1
2.349178292E0,1.614692230E0,1.737886047E-1,-2.779719543E-1,1.647635240E0
2.359219292E0,2.984344025E0,-8.786727905E-2,1.660407166E1,1.687036530E1
2.369260292E0,1.859283600E0,-7.583230591E-1,7.449558563E0,7.715433374E0
2.379300292E0,3.338208160E0,-1.417252808E0,1.736913071E1,1.774370144E1
2.389341292E0,1.423090668E0,-1.467548218E0,1.389635239E1,1.404590668E1
2.399382292E0,5.260061646E-1,-9.437873840E-1,1.167931274E1,1.172918425E1
2.409423292E0,-2.116598511E-1,-7.158114624E-1,9.824968872E0,9.853283680E0
2.419464292E0,-1.493893433E-1,-8.842112732E-1,8.305628357E0,8.353897842E0
2.429504292E0,-1.422042847E-1,-1.049317932E0,7.529492340E0,7.603587645E0
2.439545292E0,4.444258118E-1,-1.238823853E0,8.067772980E0,8.174421062E0
2.449586292E0,1.658551025E0,-1.618733826E0,9.614805908E0,9.890176103E0
2.459627292E0,5.396877136E0,-2.333497467E0,1.934172867E1,2.021568602E1
2.469667292E0,4.902604980E0,-2.855761414E0,2.193224167E1,2.265422992E1
2.479708292E0,2.546354828E0,-4.647834778E-1,3.789968719E0,4.589532600E0
2.489749292E0,7.381150818E-1,7.135661316E-1,5.428910522E0,5.525129859E0
2.499790542E0,-1.765129395E0,8.891510010E-2,8.063432007E0,8.254848479E0
2.509830542E0,-8.138575745E-1,-2.312690735E-1,7.119794312E0,7.169889858E0
2.519871542E0,3.546125793E-1,-7.035369873E-1,1.066906357E1,1.069811347E1
2.529912542E0,1.097517700E0,-5.887257385E-1,1.063717987E1,1.070984308E1
2.539953542E0,1.534309387E0,-5.748046875E-1,9.812844086E0,9.948689098E0
2.549993542E0,1.041534119E0,-5.405259705E-1,8.098908234E0,8.183475803E0
2.560034542E0,1.016536102E0,-2.170486450E-1,7.066804504E0,7.142841288E0
2.570075542E0,1.888622589E0,1.793270874E-1,8.577463074E0,8.784755334E0
2.580116542E0,5.048850861E0,9.267228699E-1,1.081980011E1,1.197571646E1
2.590157542E0,1.347243393E1,5.852379913E0,8.816515961E0,1.713148506E1
2.600197542E0,1.372525818E1,7.778274994E0,6.497238922E0,1.706160566E1
2.610238542E0,5.763165436E0,1.924547882E0,1.042177780E1,1.206364012E1
2.620279542E0,-4.802014160E-1,-2.171983337E0,1.362317047E1,1.380358210E1
2.630320542E0,-2.471959534E0,-8.000862122E-1,1.323906921E1,1.349161501E1
2.640360542E0,1.657054138E-1,6.503974915E-1,1.130209717E1,1.132200846E1
2.650401542E0,3.336561584E0,9.108558655E-1,8.748257904E0,9.407141860E0
2.660442542E0,8.127648468E0,1.075812836E0,9.462123413E0,1.251989706E1
2.670483542E0,8.766220551E0,-1.933978271E-1,6.222410431E0,1.075185645E1
2.680523542E0,9.055119781E0,-9.616003418E-1,4.741689606E0,1.026662017E1
2.690564542E0,1.312515610E1,5.822891235E-1,3.097359009E0,1.349823752E1
2.700605542E0,1.327843735E1,1.782942352E0,8.833131409E-1,1.342669073E1
2.710646542E0,1.316227890E1,1.334624634E0,-1.311722260E0,1.329463892E1
2.720687542E0,1.199216217E1,2.848576355E-1,1.566043396E0,1.209733811E1
2.730727542E0,8.202642517E0,-2.069446564E0,3.037034454E0,8.988299707E0
2.740768542E0,3.132386169E0,-3.288661194E0,4.297114105E0,6.252385560E0
2.750809542E0,-1.045875092E0,-3.061583405E0,6.037395172E0,6.849619560E0
2.760850542E0,-2.730771332E0,-2.457140350E0,7.037315826E0,7.938417022E0
2.770890542E0,-7.319778442E-2,-1.527723083E0,7.077432404E0,7.240811085E0
2.780931542E0,9.080267487E0,1.281335449E-1,1.023032593E1,1.367944606E1
2.790972542E0,6.199358368E0,-8.701405334E-1,7.738757172E0,9.953770707E0
2.801013542E0,6.900650024E0,-1.315314789E0,5.989045715E0,9.231342932E0
2.811053542E0,6.956034851E0,-5.547463989E-1,6.114035797E0,9.277693579E0
2.821094542E0,6.660848694E0,7.801776123E-1,5.477709045E0,8.659150005E0
2.831135542E0,3.777544556E0,9.069639587E-1,4.839885406E0,6.206199903E0
2.841176542E0,5.626799011E-1,7.081773376E-1,4.950804749E0,5.032751879E0
