"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.661090458E0,2.372416534E0,8.411009216E0,1.478640152E1,1.717588735E1
2.671048458E0,1.936373291E0,8.987909546E0,1.449211349E1,1.716255847E1
2.681007458E0,1.661095734E0,9.515113220E0,1.434871170E1,1.729688255E1
2.690966458E0,1.350791016E0,9.940229187E0,1.399664383E1,1.722030288E1
2.700925458E0,1.272653503E0,1.022763153E1,1.358574829E1,1.705276078E1
2.710884458E0,1.199156342E0,1.045575714E1,1.340522369E1,1.704291218E1
2.720843458E0,9.816586304E-1,1.077100159E1,1.365819763E1,1.742195429E1
2.730802458E0,7.051835632E-1,1.100780914E1,1.386731277E1,1.771924122E1
2.740761458E0,5.686674500E-1,1.095511871E1,1.375848907E1,1.759642095E1
2.750719458E0,4.071533203E-2,1.060379929E1,1.360520782E1,1.724946077E1
2.760678458E0,-8.746311951E-1,9.973310394E0,1.345372284E1,1.677004944E1
2.770637458E0,-1.891915741E0,9.314530334E0,1.284059784E1,1.597563061E1
2.780596458E0,-2.813998260E0,8.721014557E0,1.191162964E1,1.502869262E1
2.790555458E0,-3.438649292E0,8.158484344E0,1.115600098E1,1.424224468E1
2.800514458E0,-3.935466156E0,7.729326782E0,1.056233551E1,1.366723519E1
2.810473458E0,-4.306544495E0,7.586972809E0,9.885143738E0,1.318425381E1
2.820431458E0,-4.615801392E0,7.546856232E0,9.179361420E0,1.274838568E1
2.830390458E0,-4.964875488E0,7.562423859E0,8.510103149E0,1.242022942E1
2.840349458E0,-5.200934601E0,7.356452179E0,8.208779755E0,1.218815714E1
2.850308458E0,-5.584886169E0,7.168293457E0,8.065078583E0,1.214993322E1
2.860267458E0,-5.784720612E0,7.097341003E0,7.823480988E0,1.204334242E1
2.870226458E0,-6.103407898E0,6.807244263E0,7.401508484E0,1.176318368E1
2.880185458E0,-6.629264374E0,6.400090942E0,6.857539673E0,1.148625964E1
2.890144458E0,-7.361990662E0,5.905070343E0,6.271208954E0,1.133123224E1
2.900102458E0,-8.041128387E0,5.491330719E0,5.564079437E0,1.121487578E1
2.910061458E0,-8.473279724E0,5.069657593E0,4.770729218E0,1.096620968E1
2.920020458E0,-8.827892303E0,4.765490112E0,4.058360596E0,1.082182375E1
2.929979458E0,-8.952283630E0,4.584965515E0,3.389551392E0,1.061387533E1
2.939938458E0,-8.812624054E0,4.496798859E0,2.828667755E0,1.029003907E1
2.949897458E0,-8.657995605E0,4.575235748E0,2.232906647E0,1.004388083E1
2.959856333E0,-8.317902832E0,4.635859680E0,1.785487061E0,9.688481127E0
